tax_id	object_id	object_label	object_categories	object_aliases	subject_label	start	end
1128399	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1133569	GO:0006113	fermentation	[]	[]	fermentation		
1134912	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1352929	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1262449	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
192952	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1046624	GO:0006113	fermentation	[]	[]	fermentation		
1046596	GO:0006113	fermentation	[]	[]	fermentation		
1110694	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1235461	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1107882	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1161913	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
335659	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1114960	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1685	GO:0006113	fermentation	[]	[]	fermentation		
1385940	GO:0006113	fermentation	[]	[]	fermentation		
1684	GO:0006113	fermentation	[]	[]	fermentation		
1195236	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
533244	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
533241	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1129897	GO:0019332	aerobic respiration, using nitrite as electron donor	[]	[]	nitrite oxidation		
1423751	GO:0006113	fermentation	[]	[]	fermentation		
1423775	GO:0006113	fermentation	[]	[]	fermentation		
1122954	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1122954	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1328314	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
32047	GO:0015977	carbon fixation	[]	[]	autotrophy		
196180	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1268072	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1423767	GO:0006113	fermentation	[]	[]	fermentation		
1423796	GO:0006113	fermentation	[]	[]	fermentation		
1423812	GO:0006113	fermentation	[]	[]	fermentation		
1423777	GO:0006113	fermentation	[]	[]	fermentation		
1423774	GO:0006113	fermentation	[]	[]	fermentation		
1423801	GO:0006113	fermentation	[]	[]	fermentation		
1423770	GO:0006113	fermentation	[]	[]	fermentation		
1423754	GO:0006113	fermentation	[]	[]	fermentation		
105612	GO:0006113	fermentation	[]	[]	fermentation		
1618	GO:0006113	fermentation	[]	[]	fermentation		
1423718	GO:0006113	fermentation	[]	[]	fermentation		
39441	GO:0015948	methanogenesis	[]	[]	methanogenesis		
497725	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
384678	GO:0019418	sulfide oxidation	[]	[]	sulfide oxidation		
1423809	GO:0006113	fermentation	[]	[]	fermentation		
1423759	GO:0006113	fermentation	[]	[]	fermentation		
1423755	GO:0006113	fermentation	[]	[]	fermentation		
1322246	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1423744	GO:0006113	fermentation	[]	[]	fermentation		
1262391	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1423824	GO:0006113	fermentation	[]	[]	fermentation		
244366	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1423827	GO:0006113	fermentation	[]	[]	fermentation		
1236903	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1235834	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1204713	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
28205	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1423758	GO:0006113	fermentation	[]	[]	fermentation		
1423790	GO:0006113	fermentation	[]	[]	fermentation		
1254	GO:0006113	fermentation	[]	[]	fermentation		
1166130	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
43263	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1333857	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1333855	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1333856	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
683305	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1333853	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
573497	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
682957	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1242253	GO:0006113	fermentation	[]	[]	fermentation		
993692	GO:0006113	fermentation	[]	[]	fermentation		
863227	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1121433	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1354268	GO:0006113	fermentation	[]	[]	fermentation		
981405	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
258230	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1121439	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1406314	GO:0006113	fermentation	[]	[]	fermentation		
1434105	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1432050	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1348655	GO:0006113	fermentation	[]	[]	fermentation		
1423798	GO:0006113	fermentation	[]	[]	fermentation		
1028801	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1028800	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
266835	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1355477	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1423806	GO:0006113	fermentation	[]	[]	fermentation		
1423769	GO:0006113	fermentation	[]	[]	fermentation		
1423730	GO:0006113	fermentation	[]	[]	fermentation		
1423810	GO:0006113	fermentation	[]	[]	fermentation		
1291734	GO:0006113	fermentation	[]	[]	fermentation		
1291052	GO:0006113	fermentation	[]	[]	fermentation		
1216932	GO:0006113	fermentation	[]	[]	fermentation		
1121431	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
116849	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
53254	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
880	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1538640	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
1525	GO:0015977	carbon fixation	[]	[]	autotrophy		
858423	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1716143	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
449659	GO:0006113	fermentation	[]	[]	fermentation		
1423719	GO:0006113	fermentation	[]	[]	fermentation		
1423725	GO:0006113	fermentation	[]	[]	fermentation		
1423762	GO:0006113	fermentation	[]	[]	fermentation		
931866	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1838280	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
77022	GO:0015977	carbon fixation	[]	[]	autotrophy		
48935	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
631220	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
283686	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
414771	GO:0045493	xylan catabolic process	[]	[]	xylan degradation		
1856	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
168384	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
218208	GO:0120253	hydrocarbon catabolic process	[]	[]	hydrocarbon degradation		
218208	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
376490	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
796585	GO:0015977	carbon fixation	[]	[]	autotrophy		
1121424	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1121426	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1461376	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1500538	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1898979	GO:0046274	lignin catabolic process	[]	[]	lignin degradation		
1936003	GO:0006113	fermentation	[]	[]	fermentation		
256826	GO:0015948	methanogenesis	[]	[]	methanogenesis		
392018	GO:0015948	methanogenesis	[]	[]	methanogenesis		
386456	GO:0015948	methanogenesis	[]	[]	methanogenesis		
242129	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2161	GO:0015948	methanogenesis	[]	[]	methanogenesis		
118062	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83565	GO:0015948	methanogenesis	[]	[]	methanogenesis		
710191	GO:0015948	methanogenesis	[]	[]	methanogenesis		
490098	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2163	GO:0015948	methanogenesis	[]	[]	methanogenesis		
483896	GO:0015948	methanogenesis	[]	[]	methanogenesis		
493461	GO:0015948	methanogenesis	[]	[]	methanogenesis		
69540	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2171	GO:0015948	methanogenesis	[]	[]	methanogenesis		
710190	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83982	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83983	GO:0015948	methanogenesis	[]	[]	methanogenesis		
120963	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1348249	GO:0015948	methanogenesis	[]	[]	methanogenesis		
49547	GO:0015948	methanogenesis	[]	[]	methanogenesis		
47311	GO:0015948	methanogenesis	[]	[]	methanogenesis		
55758	GO:0015948	methanogenesis	[]	[]	methanogenesis		
190974	GO:0015948	methanogenesis	[]	[]	methanogenesis		
66851	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83816	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2173	GO:0015948	methanogenesis	[]	[]	methanogenesis		
190975	GO:0015948	methanogenesis	[]	[]	methanogenesis		
190976	GO:0015948	methanogenesis	[]	[]	methanogenesis		
190977	GO:0015948	methanogenesis	[]	[]	methanogenesis		
156457	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1262400	GO:0015948	methanogenesis	[]	[]	methanogenesis		
152007	GO:0015948	methanogenesis	[]	[]	methanogenesis		
106207	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83171	GO:0015948	methanogenesis	[]	[]	methanogenesis		
213231	GO:0015948	methanogenesis	[]	[]	methanogenesis		
67760	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2190	GO:0015948	methanogenesis	[]	[]	methanogenesis		
667126	GO:0015948	methanogenesis	[]	[]	methanogenesis		
73913	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1175445	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1175444	GO:0015948	methanogenesis	[]	[]	methanogenesis		
570267	GO:0015948	methanogenesis	[]	[]	methanogenesis		
325778	GO:0015948	methanogenesis	[]	[]	methanogenesis		
29291	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1353158	GO:0015948	methanogenesis	[]	[]	methanogenesis		
42879	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2187	GO:0015948	methanogenesis	[]	[]	methanogenesis		
176294	GO:0015948	methanogenesis	[]	[]	methanogenesis		
71518	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83984	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2193	GO:0015948	methanogenesis	[]	[]	methanogenesis		
83985	GO:0015948	methanogenesis	[]	[]	methanogenesis		
118126	GO:0015948	methanogenesis	[]	[]	methanogenesis		
528314	GO:0015948	methanogenesis	[]	[]	methanogenesis		
648796	GO:0015948	methanogenesis	[]	[]	methanogenesis		
394967	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1550566	GO:0015948	methanogenesis	[]	[]	methanogenesis		
204050	GO:0015948	methanogenesis	[]	[]	methanogenesis		
126734	GO:0015948	methanogenesis	[]	[]	methanogenesis		
488124	GO:0015948	methanogenesis	[]	[]	methanogenesis		
299308	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2201	GO:0015948	methanogenesis	[]	[]	methanogenesis		
81417	GO:0015948	methanogenesis	[]	[]	methanogenesis		
348609	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2197	GO:0015948	methanogenesis	[]	[]	methanogenesis		
62970	GO:0015948	methanogenesis	[]	[]	methanogenesis		
348610	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2322	GO:0015948	methanogenesis	[]	[]	methanogenesis		
51203	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2177	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1431282	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2176	GO:0015948	methanogenesis	[]	[]	methanogenesis		
39664	GO:0015948	methanogenesis	[]	[]	methanogenesis		
38023	GO:0015948	methanogenesis	[]	[]	methanogenesis		
38024	GO:0015948	methanogenesis	[]	[]	methanogenesis		
487685	GO:0015948	methanogenesis	[]	[]	methanogenesis		
420950	GO:0015948	methanogenesis	[]	[]	methanogenesis		
38025	GO:0015948	methanogenesis	[]	[]	methanogenesis		
38026	GO:0015948	methanogenesis	[]	[]	methanogenesis		
536044	GO:0015948	methanogenesis	[]	[]	methanogenesis		
101192	GO:0015948	methanogenesis	[]	[]	methanogenesis		
286152	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1341726	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2205	GO:0015948	methanogenesis	[]	[]	methanogenesis		
33865	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2315	GO:0015948	methanogenesis	[]	[]	methanogenesis		
358766	GO:0015948	methanogenesis	[]	[]	methanogenesis		
882104	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2223	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1110545	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2224	GO:0015948	methanogenesis	[]	[]	methanogenesis		
109046	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1715806	GO:0015948	methanogenesis	[]	[]	methanogenesis		
418008	GO:0015948	methanogenesis	[]	[]	methanogenesis		
170861	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2209	GO:0015948	methanogenesis	[]	[]	methanogenesis		
84592	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1036677	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1036679	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2210	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2215	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1077256	GO:0015948	methanogenesis	[]	[]	methanogenesis		
475088	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2203	GO:0015948	methanogenesis	[]	[]	methanogenesis		
668570	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1390225	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1277351	GO:0015948	methanogenesis	[]	[]	methanogenesis		
1045764	GO:0015948	methanogenesis	[]	[]	methanogenesis		
145263	GO:0015948	methanogenesis	[]	[]	methanogenesis		
680118	GO:0015948	methanogenesis	[]	[]	methanogenesis		
49341	GO:0015948	methanogenesis	[]	[]	methanogenesis		
145261	GO:0015948	methanogenesis	[]	[]	methanogenesis		
155863	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2180	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2181	GO:0015948	methanogenesis	[]	[]	methanogenesis		
213185	GO:0015948	methanogenesis	[]	[]	methanogenesis		
2189	GO:0015948	methanogenesis	[]	[]	methanogenesis		
660064	GO:0015948	methanogenesis	[]	[]	methanogenesis		
14	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
65555	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
426117	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
270496	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1200300	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
193	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
331992	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
155978	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
347	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
358	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1298867	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1188263	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1298858	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
184917	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
45663	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
614	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1155739	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
164546	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
410330	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
58138	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
82789	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
873	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
878	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
881	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
889	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
894	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
899	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
861208	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1100	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
115808	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1126	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1148	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1165	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
713887	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
99598	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
259354	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
181663	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
386487	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1144306	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1144312	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1144314	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
640511	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1173023	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1563	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1564	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1353277	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1033854	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1230476	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
71433	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
136996	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1120045	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1859	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
644968	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
182210	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
755731	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
546899	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
596152	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
379064	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
288965	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
424182	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
2296	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
489722	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
313612	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
665942	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
293256	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
768490	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
768493	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
1079800	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
191026	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
453230	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
457398	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
64178	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
223967	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
39645	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
39766	GO:0019417	sulfur oxidation	[]	[]	sulfur oxidation		
1096546	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
76745	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
551947	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
39956	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
1297570	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
77022	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
31998	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
32049	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
32054	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
536018	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
60893	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
28151	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
60920	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
81425	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
142864	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
118323	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
65093	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
102116	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
184064	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
241425	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
28448	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
118562	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
102235	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
741277	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
114615	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
114616	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
139208	GO:0030245	cellulose catabolic process	[]	[]	cellulose degradation		
593909	GO:0009399	nitrogen fixation	[]	[]	nitrogen fixation		
2293	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
340467	GO:0019419	sulfate reduction	[]	[]	sulfate reduction		
1509	GO:0006113	fermentation	[]	[]	fermentation		
