subject	edge_label	object	relation	provided_by
NCBITaxon:83460	biolink:growsIn	DSMZ:9		BACDIVE:3753
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83460		BACDIVE:3753
NCBITaxon:34092	biolink:growsIn	DSMZ:743		BACDIVE:513
DSMZ:743	biolink:supportsGrowth	NCBITaxon:34092		BACDIVE:513
NCBITaxon:472	biolink:growsIn	DSMZ:92		BACDIVE:160306
DSMZ:92	biolink:supportsGrowth	NCBITaxon:472		BACDIVE:160306
NCBITaxon:1222016	biolink:growsIn	DSMZ:516		BACDIVE:130816
DSMZ:516	biolink:supportsGrowth	NCBITaxon:1222016		BACDIVE:130816
NCBITaxon:1280390	biolink:growsIn	DSMZ:92		BACDIVE:130518
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1280390		BACDIVE:130518
NCBITaxon:2035	biolink:growsIn	DSMZ:92		BACDIVE:130404
DSMZ:92	biolink:supportsGrowth	NCBITaxon:2035		BACDIVE:130404
NCBITaxon:538220	biolink:growsIn	DSMZ:1076b		BACDIVE:23142
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:538220		BACDIVE:23142
NCBITaxon:1294026	biolink:growsIn	DSMZ:1189		BACDIVE:17890
DSMZ:1189	biolink:supportsGrowth	NCBITaxon:1294026		BACDIVE:17890
NCBITaxon:29549	biolink:growsIn	DSMZ:630		BACDIVE:17793
DSMZ:630	biolink:supportsGrowth	NCBITaxon:29549		BACDIVE:17793
NCBITaxon:435880	biolink:growsIn	DSMZ:514		BACDIVE:17712
DSMZ:514	biolink:supportsGrowth	NCBITaxon:435880		BACDIVE:17712
NCBITaxon:1123075	biolink:growsIn	DSMZ:104		BACDIVE:17685
DSMZ:104	biolink:supportsGrowth	NCBITaxon:1123075		BACDIVE:17685
NCBITaxon:1280	biolink:growsIn	DSMZ:92		BACDIVE:14608
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1280		BACDIVE:14608
NCBITaxon:768528	biolink:growsIn	DSMZ:514		BACDIVE:14086
DSMZ:514	biolink:supportsGrowth	NCBITaxon:768528		BACDIVE:14086
NCBITaxon:56	biolink:growsIn	DSMZ:9		BACDIVE:12283
DSMZ:9	biolink:supportsGrowth	NCBITaxon:56		BACDIVE:12283
NCBITaxon:1262	biolink:growsIn	DSMZ:104		BACDIVE:11845
DSMZ:104	biolink:supportsGrowth	NCBITaxon:1262		BACDIVE:11845
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9928
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9928
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9560
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9560
NCBITaxon:446860	biolink:growsIn	DSMZ:92		BACDIVE:7662
DSMZ:92	biolink:supportsGrowth	NCBITaxon:446860		BACDIVE:7662
NCBITaxon:2215	biolink:growsIn	DSMZ:120a		BACDIVE:7126
DSMZ:120a	biolink:supportsGrowth	NCBITaxon:2215		BACDIVE:7126
NCBITaxon:562	biolink:growsIn	DSMZ:382		BACDIVE:4559
DSMZ:382	biolink:supportsGrowth	NCBITaxon:562		BACDIVE:4559
NCBITaxon:575978	biolink:growsIn	DSMZ:63		BACDIVE:4169
DSMZ:63	biolink:supportsGrowth	NCBITaxon:575978		BACDIVE:4169
NCBITaxon:89967	biolink:growsIn	DSMZ:621		BACDIVE:3795
DSMZ:621	biolink:supportsGrowth	NCBITaxon:89967		BACDIVE:3795
NCBITaxon:1502	biolink:growsIn	DSMZ:78		BACDIVE:2636
DSMZ:78	biolink:supportsGrowth	NCBITaxon:1502		BACDIVE:2636
NCBITaxon:1409	biolink:growsIn	DSMZ:220		BACDIVE:947
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:947
NCBITaxon:1396	biolink:growsIn	DSMZ:1		BACDIVE:606
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1396		BACDIVE:606
NCBITaxon:33866	biolink:growsIn	DSMZ:795		BACDIVE:160615
DSMZ:795	biolink:supportsGrowth	NCBITaxon:33866		BACDIVE:160615
NCBITaxon:1798157	biolink:growsIn	DSMZ:58		BACDIVE:132545
DSMZ:58	biolink:supportsGrowth	NCBITaxon:1798157		BACDIVE:132545
NCBITaxon:197	biolink:growsIn	DSMZ:693		BACDIVE:131195
DSMZ:693	biolink:supportsGrowth	NCBITaxon:197		BACDIVE:131195
NCBITaxon:1397477	biolink:growsIn	DSMZ:514		BACDIVE:130158
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1397477		BACDIVE:130158
NCBITaxon:29387	biolink:growsIn	DSMZ:92		BACDIVE:24591
DSMZ:92	biolink:supportsGrowth	NCBITaxon:29387		BACDIVE:24591
NCBITaxon:306	biolink:growsIn	DSMZ:514		BACDIVE:24386
DSMZ:514	biolink:supportsGrowth	NCBITaxon:306		BACDIVE:24386
NCBITaxon:1123073	biolink:growsIn	DSMZ:830		BACDIVE:17624
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1123073		BACDIVE:17624
NCBITaxon:595605	biolink:growsIn	DSMZ:830		BACDIVE:14198
DSMZ:830	biolink:supportsGrowth	NCBITaxon:595605		BACDIVE:14198
NCBITaxon:306	biolink:growsIn	DSMZ:625		BACDIVE:12960
DSMZ:625	biolink:supportsGrowth	NCBITaxon:306		BACDIVE:12960
NCBITaxon:762982	biolink:growsIn	DSMZ:78		BACDIVE:12570
DSMZ:78	biolink:supportsGrowth	NCBITaxon:762982		BACDIVE:12570
NCBITaxon:33	biolink:growsIn	DSMZ:9		BACDIVE:9689
DSMZ:9	biolink:supportsGrowth	NCBITaxon:33		BACDIVE:9689
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9031
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9031
NCBITaxon:38746	biolink:growsIn	DSMZ:1076b		BACDIVE:8626
DSMZ:1076b	biolink:supportsGrowth	NCBITaxon:38746		BACDIVE:8626
NCBITaxon:1424661	biolink:growsIn	DSMZ:513		BACDIVE:7306
DSMZ:513	biolink:supportsGrowth	NCBITaxon:1424661		BACDIVE:7306
NCBITaxon:1121306	biolink:growsIn	DSMZ:339		BACDIVE:2576
DSMZ:339	biolink:supportsGrowth	NCBITaxon:1121306		BACDIVE:2576
NCBITaxon:821	biolink:growsIn	DSMZ:78		BACDIVE:1602
DSMZ:78	biolink:supportsGrowth	NCBITaxon:821		BACDIVE:1602
NCBITaxon:33932	biolink:growsIn	DSMZ:31		BACDIVE:1088
DSMZ:31	biolink:supportsGrowth	NCBITaxon:33932		BACDIVE:1088
NCBITaxon:1428	biolink:growsIn	DSMZ:1		BACDIVE:1037
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1428		BACDIVE:1037
NCBITaxon:1402	biolink:growsIn	DSMZ:1		BACDIVE:693
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1402		BACDIVE:693
NCBITaxon:2774189	biolink:growsIn	DSMZ:595		BACDIVE:160215
DSMZ:595	biolink:supportsGrowth	NCBITaxon:2774189		BACDIVE:160215
NCBITaxon:47770	biolink:growsIn	DSMZ:339		BACDIVE:160075
DSMZ:339	biolink:supportsGrowth	NCBITaxon:47770		BACDIVE:160075
NCBITaxon:256325	biolink:growsIn	DSMZ:1407		BACDIVE:132786
DSMZ:1407	biolink:supportsGrowth	NCBITaxon:256325		BACDIVE:132786
NCBITaxon:409	biolink:growsIn	DSMZ:1629		BACDIVE:131777
DSMZ:1629	biolink:supportsGrowth	NCBITaxon:409		BACDIVE:131777
NCBITaxon:287	biolink:growsIn	DSMZ:220		BACDIVE:24353
DSMZ:220	biolink:supportsGrowth	NCBITaxon:287		BACDIVE:24353
NCBITaxon:360054	biolink:growsIn	DSMZ:830		BACDIVE:18092
DSMZ:830	biolink:supportsGrowth	NCBITaxon:360054		BACDIVE:18092
NCBITaxon:338644	biolink:growsIn	DSMZ:665		BACDIVE:18037
DSMZ:665	biolink:supportsGrowth	NCBITaxon:338644		BACDIVE:18037
NCBITaxon:555079	biolink:growsIn	DSMZ:664		BACDIVE:18013
DSMZ:664	biolink:supportsGrowth	NCBITaxon:555079		BACDIVE:18013
NCBITaxon:372072	biolink:growsIn	DSMZ:514		BACDIVE:17664
DSMZ:514	biolink:supportsGrowth	NCBITaxon:372072		BACDIVE:17664
NCBITaxon:1886	biolink:growsIn	DSMZ:65		BACDIVE:14897
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1886		BACDIVE:14897
NCBITaxon:83456	biolink:growsIn	DSMZ:9		BACDIVE:9961
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83456		BACDIVE:9961
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9274
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9274
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8814
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8814
NCBITaxon:1876	biolink:growsIn	DSMZ:65		BACDIVE:7907
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1876		BACDIVE:7907
NCBITaxon:1230458	biolink:growsIn	DSMZ:372		BACDIVE:5962
DSMZ:372	biolink:supportsGrowth	NCBITaxon:1230458		BACDIVE:5962
NCBITaxon:876041	biolink:growsIn	DSMZ:1		BACDIVE:4332
DSMZ:1	biolink:supportsGrowth	NCBITaxon:876041		BACDIVE:4332
NCBITaxon:881	biolink:growsIn	DSMZ:63		BACDIVE:4110
DSMZ:63	biolink:supportsGrowth	NCBITaxon:881		BACDIVE:4110
NCBITaxon:617002	biolink:growsIn	DSMZ:1166		BACDIVE:4067
DSMZ:1166	biolink:supportsGrowth	NCBITaxon:617002		BACDIVE:4067
NCBITaxon:83450	biolink:growsIn	DSMZ:9		BACDIVE:3467
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83450		BACDIVE:3467
NCBITaxon:1871086	biolink:growsIn	DSMZ:595		BACDIVE:2329
DSMZ:595	biolink:supportsGrowth	NCBITaxon:1871086		BACDIVE:2329
NCBITaxon:79881	biolink:growsIn	DSMZ:31		BACDIVE:1139
DSMZ:31	biolink:supportsGrowth	NCBITaxon:79881		BACDIVE:1139
NCBITaxon:1705	biolink:growsIn	DSMZ:92		BACDIVE:158891
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1705		BACDIVE:158891
NCBITaxon:28214	biolink:growsIn	DSMZ:830		BACDIVE:131975
DSMZ:830	biolink:supportsGrowth	NCBITaxon:28214		BACDIVE:131975
NCBITaxon:1458307	biolink:growsIn	DSMZ:514		BACDIVE:131325
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1458307		BACDIVE:131325
NCBITaxon:554	biolink:growsIn	DSMZ:220		BACDIVE:23009
DSMZ:220	biolink:supportsGrowth	NCBITaxon:554		BACDIVE:23009
NCBITaxon:67263	biolink:growsIn	DSMZ:65		BACDIVE:16255
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67263		BACDIVE:16255
NCBITaxon:67355	biolink:growsIn	DSMZ:65		BACDIVE:15511
DSMZ:65	biolink:supportsGrowth	NCBITaxon:67355		BACDIVE:15511
NCBITaxon:58340	biolink:growsIn	DSMZ:65		BACDIVE:15352
DSMZ:65	biolink:supportsGrowth	NCBITaxon:58340		BACDIVE:15352
NCBITaxon:1886	biolink:growsIn	DSMZ:65		BACDIVE:14906
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1886		BACDIVE:14906
NCBITaxon:83455	biolink:growsIn	DSMZ:9		BACDIVE:10153
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83455		BACDIVE:10153
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9519
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9519
NCBITaxon:361041	biolink:growsIn	DSMZ:830		BACDIVE:6166
DSMZ:830	biolink:supportsGrowth	NCBITaxon:361041		BACDIVE:6166
NCBITaxon:569	biolink:growsIn	DSMZ:1		BACDIVE:4937
DSMZ:1	biolink:supportsGrowth	NCBITaxon:569		BACDIVE:4937
NCBITaxon:80866	biolink:growsIn	DSMZ:1a		BACDIVE:2945
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:80866		BACDIVE:2945
NCBITaxon:885475	biolink:growsIn	DSMZ:514		BACDIVE:1293
DSMZ:514	biolink:supportsGrowth	NCBITaxon:885475		BACDIVE:1293
NCBITaxon:388741	biolink:growsIn	DSMZ:220		BACDIVE:1255
DSMZ:220	biolink:supportsGrowth	NCBITaxon:388741		BACDIVE:1255
NCBITaxon:1409	biolink:growsIn	DSMZ:31		BACDIVE:893
DSMZ:31	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:893
NCBITaxon:1478	biolink:growsIn	DSMZ:1		BACDIVE:806
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1478		BACDIVE:806
NCBITaxon:1402	biolink:growsIn	DSMZ:220		BACDIVE:702
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1402		BACDIVE:702
NCBITaxon:1292	biolink:growsIn	DSMZ:92		BACDIVE:160183
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1292		BACDIVE:160183
NCBITaxon:311460	biolink:growsIn	DSMZ:220		BACDIVE:159543
DSMZ:220	biolink:supportsGrowth	NCBITaxon:311460		BACDIVE:159543
NCBITaxon:573	biolink:growsIn	DSMZ:92		BACDIVE:159232
DSMZ:92	biolink:supportsGrowth	NCBITaxon:573		BACDIVE:159232
NCBITaxon:1891286	biolink:growsIn	DSMZ:92		BACDIVE:132883
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1891286		BACDIVE:132883
NCBITaxon:36818	biolink:growsIn	DSMZ:65		BACDIVE:16030
DSMZ:65	biolink:supportsGrowth	NCBITaxon:36818		BACDIVE:16030
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15935
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15935
NCBITaxon:1928	biolink:growsIn	DSMZ:65		BACDIVE:15555
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1928		BACDIVE:15555
NCBITaxon:889282	biolink:growsIn	DSMZ:9		BACDIVE:12049
DSMZ:9	biolink:supportsGrowth	NCBITaxon:889282		BACDIVE:12049
NCBITaxon:1565	biolink:growsIn	DSMZ:63		BACDIVE:11796
DSMZ:63	biolink:supportsGrowth	NCBITaxon:1565		BACDIVE:11796
NCBITaxon:217090	biolink:growsIn	DSMZ:220		BACDIVE:11611
DSMZ:220	biolink:supportsGrowth	NCBITaxon:217090		BACDIVE:11611
NCBITaxon:54	biolink:growsIn	DSMZ:9		BACDIVE:10186
DSMZ:9	biolink:supportsGrowth	NCBITaxon:54		BACDIVE:10186
NCBITaxon:640634	biolink:growsIn	DSMZ:693		BACDIVE:7451
DSMZ:693	biolink:supportsGrowth	NCBITaxon:640634		BACDIVE:7451
NCBITaxon:2223	biolink:growsIn	DSMZ:334		BACDIVE:7045
DSMZ:334	biolink:supportsGrowth	NCBITaxon:2223		BACDIVE:7045
NCBITaxon:240427	biolink:growsIn	DSMZ:11		BACDIVE:6597
DSMZ:11	biolink:supportsGrowth	NCBITaxon:240427		BACDIVE:6597
NCBITaxon:47714	biolink:growsIn	DSMZ:11		BACDIVE:6556
DSMZ:11	biolink:supportsGrowth	NCBITaxon:47714		BACDIVE:6556
NCBITaxon:50712	biolink:growsIn	DSMZ:27		BACDIVE:6162
DSMZ:27	biolink:supportsGrowth	NCBITaxon:50712		BACDIVE:6162
NCBITaxon:69360	biolink:growsIn	DSMZ:28		BACDIVE:2478
DSMZ:28	biolink:supportsGrowth	NCBITaxon:69360		BACDIVE:2478
NCBITaxon:266125	biolink:growsIn	DSMZ:830		BACDIVE:2343
DSMZ:830	biolink:supportsGrowth	NCBITaxon:266125		BACDIVE:2343
NCBITaxon:346183	biolink:growsIn	DSMZ:514		BACDIVE:292
DSMZ:514	biolink:supportsGrowth	NCBITaxon:346183		BACDIVE:292
NCBITaxon:1070889	biolink:growsIn	DSMZ:65		BACDIVE:160761
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1070889		BACDIVE:160761
NCBITaxon:36773	biolink:growsIn	DSMZ:1		BACDIVE:157971
DSMZ:1	biolink:supportsGrowth	NCBITaxon:36773		BACDIVE:157971
NCBITaxon:210	biolink:growsIn	DSMZ:693		BACDIVE:157649
DSMZ:693	biolink:supportsGrowth	NCBITaxon:210		BACDIVE:157649
NCBITaxon:1871321	biolink:growsIn	DSMZ:514		BACDIVE:140454
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1871321		BACDIVE:140454
NCBITaxon:1852387	biolink:growsIn	DSMZ:693		BACDIVE:139781
DSMZ:693	biolink:supportsGrowth	NCBITaxon:1852387		BACDIVE:139781
NCBITaxon:1902410	biolink:growsIn	DSMZ:92		BACDIVE:132324
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1902410		BACDIVE:132324
NCBITaxon:1461260	biolink:growsIn	DSMZ:92		BACDIVE:132271
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1461260		BACDIVE:132271
NCBITaxon:1007097	biolink:growsIn	DSMZ:65		BACDIVE:23155
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1007097		BACDIVE:23155
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15769
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15769
NCBITaxon:243275	biolink:growsIn	DSMZ:909		BACDIVE:14344
DSMZ:909	biolink:supportsGrowth	NCBITaxon:243275		BACDIVE:14344
NCBITaxon:1822	biolink:growsIn	DSMZ:65		BACDIVE:13217
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1822		BACDIVE:13217
NCBITaxon:34	biolink:growsIn	DSMZ:9		BACDIVE:10079
DSMZ:9	biolink:supportsGrowth	NCBITaxon:34		BACDIVE:10079
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9408
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9408
NCBITaxon:1082931	biolink:growsIn	DSMZ:514		BACDIVE:6198
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1082931		BACDIVE:6198
NCBITaxon:394096	biolink:growsIn	DSMZ:9		BACDIVE:3626
DSMZ:9	biolink:supportsGrowth	NCBITaxon:394096		BACDIVE:3626
NCBITaxon:38	biolink:growsIn	DSMZ:9		BACDIVE:3552
DSMZ:9	biolink:supportsGrowth	NCBITaxon:38		BACDIVE:3552
NCBITaxon:244573	biolink:growsIn	DSMZ:28		BACDIVE:2481
DSMZ:28	biolink:supportsGrowth	NCBITaxon:244573		BACDIVE:2481
NCBITaxon:1409	biolink:growsIn	DSMZ:1		BACDIVE:924
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1409		BACDIVE:924
NCBITaxon:1478	biolink:growsIn	DSMZ:1		BACDIVE:791
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1478		BACDIVE:791
NCBITaxon:51671	biolink:growsIn	DSMZ:830		BACDIVE:157952
DSMZ:830	biolink:supportsGrowth	NCBITaxon:51671		BACDIVE:157952
NCBITaxon:1506	biolink:growsIn	DSMZ:339a		BACDIVE:157674
DSMZ:339a	biolink:supportsGrowth	NCBITaxon:1506		BACDIVE:157674
NCBITaxon:1612308	biolink:growsIn	DSMZ:921		BACDIVE:140108
DSMZ:921	biolink:supportsGrowth	NCBITaxon:1612308		BACDIVE:140108
NCBITaxon:867595	biolink:growsIn	DSMZ:693		BACDIVE:132949
DSMZ:693	biolink:supportsGrowth	NCBITaxon:867595		BACDIVE:132949
NCBITaxon:1644129	biolink:growsIn	DSMZ:535		BACDIVE:132252
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1644129		BACDIVE:132252
NCBITaxon:1540520	biolink:growsIn	DSMZ:65		BACDIVE:132194
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1540520		BACDIVE:132194
NCBITaxon:1290	biolink:growsIn	DSMZ:830		BACDIVE:130702
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1290		BACDIVE:130702
NCBITaxon:554083	biolink:growsIn	DSMZ:92		BACDIVE:23111
DSMZ:92	biolink:supportsGrowth	NCBITaxon:554083		BACDIVE:23111
NCBITaxon:1033736	biolink:growsIn	DSMZ:92		BACDIVE:22939
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1033736		BACDIVE:22939
NCBITaxon:79329	biolink:growsIn	DSMZ:67		BACDIVE:17741
DSMZ:67	biolink:supportsGrowth	NCBITaxon:79329		BACDIVE:17741
NCBITaxon:1935	biolink:growsIn	DSMZ:65		BACDIVE:16087
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1935		BACDIVE:16087
NCBITaxon:1931	biolink:growsIn	DSMZ:65		BACDIVE:15729
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1931		BACDIVE:15729
NCBITaxon:67573	biolink:growsIn	DSMZ:514		BACDIVE:13518
DSMZ:514	biolink:supportsGrowth	NCBITaxon:67573		BACDIVE:13518
NCBITaxon:68170	biolink:growsIn	DSMZ:65		BACDIVE:13299
DSMZ:65	biolink:supportsGrowth	NCBITaxon:68170		BACDIVE:13299
NCBITaxon:1120995	biolink:growsIn	DSMZ:104b		BACDIVE:11852
DSMZ:104b	biolink:supportsGrowth	NCBITaxon:1120995		BACDIVE:11852
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:9225
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:9225
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8795
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8795
NCBITaxon:184914	biolink:growsIn	DSMZ:9		BACDIVE:8753
DSMZ:9	biolink:supportsGrowth	NCBITaxon:184914		BACDIVE:8753
NCBITaxon:1070872	biolink:growsIn	DSMZ:65		BACDIVE:6320
DSMZ:65	biolink:supportsGrowth	NCBITaxon:1070872		BACDIVE:6320
NCBITaxon:394096	biolink:growsIn	DSMZ:9		BACDIVE:3622
DSMZ:9	biolink:supportsGrowth	NCBITaxon:394096		BACDIVE:3622
NCBITaxon:1965334	biolink:growsIn	DSMZ:9		BACDIVE:3597
DSMZ:9	biolink:supportsGrowth	NCBITaxon:1965334		BACDIVE:3597
NCBITaxon:38	biolink:growsIn	DSMZ:9		BACDIVE:3556
DSMZ:9	biolink:supportsGrowth	NCBITaxon:38		BACDIVE:3556
NCBITaxon:131112	biolink:growsIn	DSMZ:104		BACDIVE:201
DSMZ:104	biolink:supportsGrowth	NCBITaxon:131112		BACDIVE:201
NCBITaxon:573	biolink:growsIn	DSMZ:92		BACDIVE:159265
DSMZ:92	biolink:supportsGrowth	NCBITaxon:573		BACDIVE:159265
NCBITaxon:1973495	biolink:growsIn	DSMZ:1		BACDIVE:158717
DSMZ:1	biolink:supportsGrowth	NCBITaxon:1973495		BACDIVE:158717
NCBITaxon:2219043	biolink:growsIn	DSMZ:830		BACDIVE:158453
DSMZ:830	biolink:supportsGrowth	NCBITaxon:2219043		BACDIVE:158453
NCBITaxon:1701	biolink:growsIn	DSMZ:92		BACDIVE:139708
DSMZ:92	biolink:supportsGrowth	NCBITaxon:1701		BACDIVE:139708
NCBITaxon:29446	biolink:growsIn	DSMZ:535		BACDIVE:132048
DSMZ:535	biolink:supportsGrowth	NCBITaxon:29446		BACDIVE:132048
NCBITaxon:1476583	biolink:growsIn	DSMZ:830		BACDIVE:130275
DSMZ:830	biolink:supportsGrowth	NCBITaxon:1476583		BACDIVE:130275
NCBITaxon:1486246	biolink:growsIn	DSMZ:514		BACDIVE:24701
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1486246		BACDIVE:24701
NCBITaxon:885	biolink:growsIn	DSMZ:63		BACDIVE:22993
DSMZ:63	biolink:supportsGrowth	NCBITaxon:885		BACDIVE:22993
NCBITaxon:1123009	biolink:growsIn	DSMZ:412		BACDIVE:18080
DSMZ:412	biolink:supportsGrowth	NCBITaxon:1123009		BACDIVE:18080
NCBITaxon:110101	biolink:growsIn	DSMZ:84		BACDIVE:16745
DSMZ:84	biolink:supportsGrowth	NCBITaxon:110101		BACDIVE:16745
NCBITaxon:467174	biolink:growsIn	DSMZ:1198		BACDIVE:14028
DSMZ:1198	biolink:supportsGrowth	NCBITaxon:467174		BACDIVE:14028
NCBITaxon:28042	biolink:growsIn	DSMZ:65		BACDIVE:13439
DSMZ:65	biolink:supportsGrowth	NCBITaxon:28042		BACDIVE:13439
NCBITaxon:630995	biolink:growsIn	DSMZ:65		BACDIVE:13412
DSMZ:65	biolink:supportsGrowth	NCBITaxon:630995		BACDIVE:13412
NCBITaxon:303	biolink:growsIn	DSMZ:1a		BACDIVE:12895
DSMZ:1a	biolink:supportsGrowth	NCBITaxon:303		BACDIVE:12895
NCBITaxon:1295128	biolink:growsIn	DSMZ:63		BACDIVE:10540
DSMZ:63	biolink:supportsGrowth	NCBITaxon:1295128		BACDIVE:10540
NCBITaxon:83462	biolink:growsIn	DSMZ:9		BACDIVE:9502
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83462		BACDIVE:9502
NCBITaxon:1596	biolink:growsIn	DSMZ:11		BACDIVE:6467
DSMZ:11	biolink:supportsGrowth	NCBITaxon:1596		BACDIVE:6467
NCBITaxon:83451	biolink:growsIn	DSMZ:9		BACDIVE:3458
DSMZ:9	biolink:supportsGrowth	NCBITaxon:83451		BACDIVE:3458
NCBITaxon:1120976	biolink:growsIn	DSMZ:898		BACDIVE:2864
DSMZ:898	biolink:supportsGrowth	NCBITaxon:1120976		BACDIVE:2864
NCBITaxon:521377	biolink:growsIn	DSMZ:31		BACDIVE:1300
DSMZ:31	biolink:supportsGrowth	NCBITaxon:521377		BACDIVE:1300
NCBITaxon:542300	biolink:growsIn	DSMZ:1426		BACDIVE:143
DSMZ:1426	biolink:supportsGrowth	NCBITaxon:542300		BACDIVE:143
NCBITaxon:221294	biolink:growsIn	DSMZ:1727		BACDIVE:159665
DSMZ:1727	biolink:supportsGrowth	NCBITaxon:221294		BACDIVE:159665
NCBITaxon:1502	biolink:growsIn	DSMZ:339		BACDIVE:158915
DSMZ:339	biolink:supportsGrowth	NCBITaxon:1502		BACDIVE:158915
NCBITaxon:1144478	biolink:growsIn	DSMZ:514		BACDIVE:140407
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1144478		BACDIVE:140407
NCBITaxon:1199	biolink:growsIn	DSMZ:1673		BACDIVE:140181
DSMZ:1673	biolink:supportsGrowth	NCBITaxon:1199		BACDIVE:140181
NCBITaxon:1543721	biolink:growsIn	DSMZ:514		BACDIVE:131401
DSMZ:514	biolink:supportsGrowth	NCBITaxon:1543721		BACDIVE:131401
NCBITaxon:68569	biolink:growsIn	DSMZ:1		BACDIVE:130675
DSMZ:1	biolink:supportsGrowth	NCBITaxon:68569		BACDIVE:130675
NCBITaxon:559315	biolink:growsIn	DSMZ:98		BACDIVE:130527
DSMZ:98	biolink:supportsGrowth	NCBITaxon:559315		BACDIVE:130527
NCBITaxon:1402	biolink:growsIn	DSMZ:220		BACDIVE:22912
DSMZ:220	biolink:supportsGrowth	NCBITaxon:1402		BACDIVE:22912
NCBITaxon:1120991	biolink:growsIn	DSMZ:685		BACDIVE:17965
DSMZ:685	biolink:supportsGrowth	NCBITaxon:1120991		BACDIVE:17965
NCBITaxon:1440764	biolink:growsIn	DSMZ:535		BACDIVE:17575
DSMZ:535	biolink:supportsGrowth	NCBITaxon:1440764		BACDIVE:17575
NCBITaxon:1121883	biolink:growsIn	DSMZ:740		BACDIVE:17036
DSMZ:740	biolink:supportsGrowth	NCBITaxon:1121883		BACDIVE:17036
